,n_train,polykernel_degree,n_test,time,algo,tr_regret,tst_regret,reweight,mixture_weight
31,100,1,1000,5.332756996154785,reweight_LS,8.659739592076221e-16,3.1619151741324457e-16,1.0,0.2
32,100,1,1000,5.235023021697998,reweight_LS,8.659739592076221e-16,3.1619151741324457e-16,1.0,0.4
33,100,1,1000,5.495146036148071,reweight_LS,8.659739592076221e-16,3.1619151741324457e-16,1.0,0.6
34,100,1,1000,5.249560117721558,reweight_LS,8.659739592076221e-16,3.1619151741324457e-16,1.0,0.8
35,100,1,1000,59.31454586982727,SPO,8.659739592076221e-16,0.003208954181155491,,
36,100,1,1000,2.548902988433838,LS,5.839773109528323e-16,3.1619151741324457e-16,,
37,100,1,1000,5.339547872543335,reweight_LS,5.839773109528323e-16,3.1619151741324457e-16,1.0,0.2
38,100,1,1000,5.310825824737549,reweight_LS,5.839773109528323e-16,3.1619151741324457e-16,1.0,0.4
39,100,1,1000,5.507863283157349,reweight_LS,5.839773109528323e-16,3.1619151741324457e-16,1.0,0.6
40,100,1,1000,5.346697092056274,reweight_LS,5.839773109528323e-16,3.1619151741324457e-16,1.0,0.8
41,100,1,1000,59.09248208999634,SPO,5.839773109528323e-16,0.001845680944329195,,
42,100,1,1000,2.6290900707244873,LS,5.662137425588298e-16,3.1619151741324457e-16,,
43,100,1,1000,5.430801153182983,reweight_LS,5.662137425588298e-16,3.1619151741324457e-16,1.0,0.2
44,100,1,1000,5.686614036560059,reweight_LS,5.662137425588298e-16,3.1619151741324457e-16,1.0,0.4
45,100,1,1000,5.4497339725494385,reweight_LS,5.662137425588298e-16,3.1619151741324457e-16,1.0,0.6
46,100,1,1000,5.514467000961304,reweight_LS,5.662137425588298e-16,3.1619151741324457e-16,1.0,0.8
47,100,1,1000,59.01576805114746,SPO,5.662137425588298e-16,0.001127859367326948,,
0,1000,1,1000,5.161607027053833,LS,6.260547635861258e-16,3.6348701826227625e-16,,
1,1000,1,1000,10.350186824798584,reweight_LS,6.260547635861258e-16,3.6348701826227625e-16,1.0,0.2
2,1000,1,1000,10.319961071014404,reweight_LS,6.260547635861258e-16,3.6348701826227625e-16,1.0,0.4
3,1000,1,1000,11.075804948806763,reweight_LS,6.260547635861258e-16,3.6348701826227625e-16,1.0,0.6
4,1000,1,1000,10.360077142715454,reweight_LS,6.260547635861258e-16,3.6348701826227625e-16,1.0,0.8
5,1000,1,1000,327.98933815956116,SPO,6.260547635861258e-16,8.384473883902688e-05,,
6,1000,1,1000,5.3749072551727295,LS,6.122879980807738e-16,3.6348701826227625e-16,,
7,1000,1,1000,10.75196123123169,reweight_LS,6.122879980807738e-16,3.6348701826227625e-16,1.0,0.2
8,1000,1,1000,11.012068271636963,reweight_LS,6.122879980807738e-16,3.6348701826227625e-16,1.0,0.4
9,1000,1,1000,11.209550142288208,reweight_LS,6.122879980807738e-16,3.6348701826227625e-16,1.0,0.6
10,1000,1,1000,10.722845315933228,reweight_LS,6.122879980807738e-16,3.6348701826227625e-16,1.0,0.8
11,1000,1,1000,334.3297190666199,SPO,6.122879980807738e-16,6.248703299053893e-05,,
12,1000,1,1000,5.290596961975098,LS,5.974110095507968e-16,3.6348701826227625e-16,,
13,1000,1,1000,10.601476907730103,reweight_LS,5.974110095507968e-16,3.6348701826227625e-16,1.0,0.2
14,1000,1,1000,10.846776962280273,reweight_LS,5.974110095507968e-16,3.6348701826227625e-16,1.0,0.4
15,1000,1,1000,11.062933206558228,reweight_LS,5.974110095507968e-16,3.6348701826227625e-16,1.0,0.6
16,1000,1,1000,10.541955947875977,reweight_LS,5.974110095507968e-16,3.6348701826227625e-16,1.0,0.8
17,1000,1,1000,334.3523051738739,SPO,5.974110095507968e-16,4.6149153980658886e-05,,
18,1000,1,1000,5.265176057815552,LS,6.933342788784103e-16,3.6348701826227625e-16,,
19,1000,1,1000,10.543297052383423,reweight_LS,6.933342788784103e-16,3.6348701826227625e-16,1.0,0.2
20,1000,1,1000,10.87704586982727,reweight_LS,6.933342788784103e-16,3.6348701826227625e-16,1.0,0.4
21,1000,1,1000,10.932971239089966,reweight_LS,6.933342788784103e-16,3.6348701826227625e-16,1.0,0.6
22,1000,1,1000,10.489764213562012,reweight_LS,6.933342788784103e-16,3.6348701826227625e-16,1.0,0.8
23,1000,1,1000,332.63337802886963,SPO,6.933342788784103e-16,5.8010991241852714e-05,,
24,1000,1,1000,5.294790744781494,LS,5.971889649458717e-16,3.6348701826227625e-16,,
25,1000,1,1000,10.594587564468384,reweight_LS,5.971889649458717e-16,3.6348701826227625e-16,1.0,0.2
26,1000,1,1000,10.980451583862305,reweight_LS,5.971889649458717e-16,3.6348701826227625e-16,1.0,0.4
27,1000,1,1000,10.883487939834595,reweight_LS,5.971889649458717e-16,3.6348701826227625e-16,1.0,0.6
28,1000,1,1000,10.527745723724365,reweight_LS,5.971889649458717e-16,3.6348701826227625e-16,1.0,0.8
29,1000,1,1000,332.25296998023987,SPO,5.971889649458717e-16,0.00020403337504586427,,
30,1000,1,1000,5.2071051597595215,LS,6.180611578088247e-16,3.6348701826227625e-16,,
31,1000,1,1000,10.44734811782837,reweight_LS,6.180611578088247e-16,3.6348701826227625e-16,1.0,0.2
32,1000,1,1000,10.835031032562256,reweight_LS,6.180611578088247e-16,3.6348701826227625e-16,1.0,0.4
33,1000,1,1000,10.769331932067871,reweight_LS,6.180611578088247e-16,3.6348701826227625e-16,1.0,0.6
34,1000,1,1000,10.461024045944214,reweight_LS,6.180611578088247e-16,3.6348701826227625e-16,1.0,0.8
35,1000,1,1000,331.2730062007904,SPO,6.180611578088247e-16,0.0002523748505422836,,
36,1000,1,1000,5.227473735809326,LS,6.022959908591474e-16,3.6348701826227625e-16,,
37,1000,1,1000,10.456803560256958,reweight_LS,6.022959908591474e-16,3.6348701826227625e-16,1.0,0.2
38,1000,1,1000,10.90022897720337,reweight_LS,6.022959908591474e-16,3.6348701826227625e-16,1.0,0.4
39,1000,1,1000,10.754228830337524,reweight_LS,6.022959908591474e-16,3.6348701826227625e-16,1.0,0.6
40,1000,1,1000,10.470125675201416,reweight_LS,6.022959908591474e-16,3.6348701826227625e-16,1.0,0.8
41,1000,1,1000,331.9563980102539,SPO,6.022959908591474e-16,0.00012302055478187436,,
42,1000,1,1000,5.228332996368408,LS,6.09956529729061e-16,3.6348701826227625e-16,,
43,1000,1,1000,10.455971956253052,reweight_LS,6.09956529729061e-16,3.6348701826227625e-16,1.0,0.2
44,1000,1,1000,11.028039932250977,reweight_LS,6.09956529729061e-16,3.6348701826227625e-16,1.0,0.4
45,1000,1,1000,10.653809785842896,reweight_LS,6.09956529729061e-16,3.6348701826227625e-16,1.0,0.6
46,1000,1,1000,10.444644927978516,reweight_LS,6.09956529729061e-16,3.6348701826227625e-16,1.0,0.8
47,1000,1,1000,325.28453493118286,SPO,2.1416860594196672e-06,3.311767098789819e-05,,
0,2000,1,1000,8.378212928771973,LS,5.883626919001017e-16,4.1944225870338414e-16,,
1,2000,1,1000,16.56801414489746,reweight_LS,5.883626919001017e-16,4.1944225870338414e-16,1.0,0.2
2,2000,1,1000,16.847888946533203,reweight_LS,5.883626919001017e-16,4.1944225870338414e-16,1.0,0.4
3,2000,1,1000,18.441370725631714,reweight_LS,5.883626919001017e-16,4.1944225870338414e-16,1.0,0.6
4,2000,1,1000,16.75096821784973,reweight_LS,5.883626919001017e-16,4.1944225870338414e-16,1.0,0.8
5,2000,1,1000,590.8437087535858,SPO,6.927460853914658e-06,4.330433013876056e-05,,
6,2000,1,1000,8.341644048690796,LS,6.545319841677611e-16,4.1944225870338414e-16,,
7,2000,1,1000,16.44857120513916,reweight_LS,6.545319841677611e-16,4.1944225870338414e-16,1.0,0.2
8,2000,1,1000,16.821644067764282,reweight_LS,6.545319841677611e-16,4.1944225870338414e-16,1.0,0.4
9,2000,1,1000,18.321453094482422,reweight_LS,6.545319841677611e-16,4.1944225870338414e-16,1.0,0.6
